kicks,kicks_prop,marks,marks_prop,handballs,handballs_prop,disposals,disposals_prop,effective_disposals,disposal_efficiency_percentage,goals,goals_prop,behinds,behinds_prop,tackles,tackles_prop,rebounds,inside_fifties,inside_fifties_prop,clearances,clearances_prop,clangers,free_kicks_for,free_kicks_against,contested_possessions,contested_possessions_prop,uncontested_possessions,uncontested_possessions_prop,contested_marks,contested_marks_prop,marks_inside_fifty,marks_inside_fifty_prop,one_percenters,bounces,goal_assists,goal_assists_prop,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers_prop,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,intercept_marks,marks_on_lead,pressure_acts,rating_points,score_launches,shots_at_goal,shots_at_goal_prop,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,match_outcome_Loss,match_outcome_Win,player_position_final_C,player_position_final_F,player_position_final_HB,player_position_final_HF,player_position_final_INT,player_position_final_RK,player_position_final_W,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
9,0.02112676056338028,2,0.009852216748768473,4,0.013245033112582781,13,0.017857142857142856,7,54,1,0.03225806451612903,0,0,3,0.033707865168539325,0,2,0.01904761904761905,2,0.030303030303030304,4,0,1,4,0.01568627450980392,8,0.01680672268907563,0,0,1,0.03333333333333333,1,0,1,0.041666666666666664,85,56,44,2,0,6,262,0.03787878787878788,0,0,0,0,2,0,13,4,1,4,0,0,21,12.8,2,3,0.05263157894736842,0,39,12,12,84,0,1,0,0,146,1,0,0,0,0,1,0,0,0,0.007017126772552729,Jake Stringer,0,16000,12,Essendon,2021,23,0
9,0.022388059701492536,1,0.005952380952380952,7,0.02857142857142857,16,0.02472952086553323,13,81,0,0,0,0,1,0.00980392156862745,0,6,0.061855670103092786,5,0.06578947368421052,1,2,1,11,0.045454545454545456,6,0.0160857908847185,0,0,1,0.037037037037037035,2,0,1,0.04,73,47,92,3,2,7,370,0.016666666666666666,1,0,0,0,0,0,6,7,1,8,0,0,13,15.9,5,0,0,0,21,10,17,112,0,0,0,1,322,0,1,1,0,0,0,0,0,0,0.12240573763847351,Joel Selwood,0,16009,13,Geelong,2021,13,0
16,0.03397027600849257,8,0.032,2,0.006711409395973154,18,0.02340702210663199,16,89,1,0.04,0,0,2,0.018518518518518517,6,1,0.009708737864077669,0,0,3,1,2,5,0.019157088122605363,13,0.025390625,0,0,1,0.041666666666666664,4,0,0,0,86,85,93,0,0,8,394,0.02142857142857143,4,0,0,0,0,0,8,15,1,4,1,0,11,19,2,2,0.03571428571428571,1,62,8,8,56,0,0,1,0,43,1,0,0,0,1,0,0,0,0,0.14123807847499847,Jack Lukosius,0,15913,5,Gold Coast,2021,9,0
8,0.018475750577367205,3,0.015384615384615385,4,0.0136986301369863,12,0.016551724137931035,8,67,0,0,0,0,3,0.02608695652173913,3,2,0.018691588785046728,0,0,1,2,0,5,0.01773049645390071,7,0.016166281755196306,0,0,0,0,3,0,1,0.058823529411764705,72,55,71,0,0,2,206,0.028169014084507043,7,0,0,0,0,0,22,6,0,3,2,0,22,5.8,1,0,0,3,19,6,16,102,0,0,0,0,23,0,1,0,0,0,0,0,0,0,-0.03323560580611229,Will Hamill,0,16065,19,Adelaide,2021,40,0
6,0.013761467889908258,1,0.004672897196261682,6,0.01935483870967742,12,0.0160857908847185,9,75,0,0,0,0,2,0.022222222222222223,1,2,0.02040816326530612,2,0.03508771929824561,0,3,0,5,0.020491803278688523,7,0.014344262295081968,0,0,0,0,1,0,1,0.05,79,44,56,1,1,3,95,0.008064516129032258,2,1,0,0,0,0,4,4,1,3,0,1,19,4.8,1,1,0.021739130434782608,0,12,7,14,91,0,0,0,0,177,0,1,0,0,0,1,0,0,0,0.003623044118285179,Michael Walters,0,16027,15,Fremantle,2021,21,0
25,0.05580357142857143,12,0.0547945205479452,8,0.027210884353741496,33,0.0444743935309973,22,67,0,0,0,0,4,0.0380952380952381,6,4,0.038834951456310676,4,0.05333333333333334,5,0,0,5,0.01838235294117647,27,0.057203389830508475,0,0,0,0,1,1,1,0.0625,81,143,106,0,4,4,792,0.06666666666666667,4,0,0,0,0,0,11,16,0,2,2,0,14,8.9,1,0,0,1,30,7,11,73,0,0,3,0,129,1,0,0,0,1,0,0,0,0,1.0773428678512573,Aaron Hall,0,15935,7,North Melbourne,2021,5,0
8,0.020151133501259445,3,0.018867924528301886,3,0.008928571428571428,11,0.015006821282401092,9,82,0,0,0,0,7,0.056451612903225805,5,1,0.010638297872340425,0,0,6,0,2,3,0.011406844106463879,4,0.008771929824561403,2,0.10526315789473684,0,0,2,1,0,0,87,61,74,0,0,0,350,0.05042016806722689,3,0,1,4,0,0,18,6,0,1,2,0,20,3.7,0,0,0,2,44,6,8,54,0,0,0,0,137,1,0,0,0,1,0,0,0,0,-0.1562243402004242,Luke McDonald,0,16105,23,North Melbourne,2021,45,0
12,0.02962962962962963,4,0.023809523809523808,8,0.029304029304029304,20,0.029498525073746312,12,60,1,0.038461538461538464,0,0,5,0.04065040650406504,2,2,0.0196078431372549,4,0.05333333333333334,5,3,3,8,0.026402640264026403,12,0.032520325203252036,0,0,2,0.08695652173913043,0,1,1,0.05,70,84,89,2,2,6,331,0.04195804195804196,1,1,0,0,0,0,8,5,1,6,0,0,16,9.8,2,2,0.043478260869565216,0,28,12,15,102,0,0,0,0,52,0,1,0,1,0,0,0,0,0,0.08994562923908234,Rhys Mathieson,0,15956,10,Brisbane Lions,2021,10,0
11,0.023809523809523808,3,0.016304347826086956,16,0.06015037593984962,27,0.03708791208791209,20,74,1,0.04,0,0,5,0.041666666666666664,1,5,0.043859649122807015,13,0.14444444444444443,5,1,2,19,0.06291390728476821,10,0.02320185614849188,0,0,0,0,6,1,0,0,85,95,124,5,8,7,321,0.030303030303030304,2,0,0,0,0,0,15,6,2,10,0,0,41,20.9,2,1,0.02,0,2,14,12,86,0,0,8,1,196,0,1,1,0,0,0,0,0,0,1.953759789466858,Nat Fyfe,0,15961,10,Fremantle,2021,1,3
5,0.011441647597254004,4,0.022222222222222223,7,0.025179856115107913,12,0.016783216783216783,9,75,1,0.02857142857142857,0,0,10,0.07142857142857142,1,2,0.016666666666666666,1,0.012987012987012988,3,2,0,8,0.026936026936026935,5,0.011933174224343675,1,0.04,1,0.038461538461538464,1,0,2,0.06896551724137931,78,89,88,0,1,6,112,0.015503875968992248,1,1,0,0,0,0,10,4,2,5,0,0,21,12.9,2,1,0.01694915254237288,0,16,11,16,107,0,0,0,0,161,1,0,0,0,0,1,0,0,0,-0.07332755625247955,Devon Smith,0,15936,7,Essendon,2021,42,0
13,0.02832244008714597,7,0.03286384976525822,9,0.036290322580645164,22,0.031117397454031116,18,82,0,0,0,0,2,0.019801980198019802,4,0,0,1,0.0136986301369863,1,1,0,6,0.022058823529411766,14,0.0319634703196347,2,0.06896551724137931,0,0,9,0,0,0,86,87,115,0,1,2,190,0.020134228187919462,7,0,2,6,0,0,4,10,0,3,3,0,4,11.2,0,0,0,8,55,7,6,43,0,0,0,0,95,1,0,0,0,0,0,0,0,0,0.06367544084787369,Tom Barrass,0,16032,15,West Coast,2021,16,0
9,0.020224719101123594,3,0.018518518518518517,3,0.011363636363636364,12,0.01692524682651622,8,67,0,0,1,0.043478260869565216,2,0.014814814814814815,1,5,0.04201680672268908,0,0,1,1,0,3,0.009708737864077669,10,0.02557544757033248,0,0,0,0,1,0,0,0,66,52,50,0,0,3,268,0.026143790849673203,3,0,0,0,0,0,8,6,0,3,1,0,15,5.4,1,1,0.018518518518518517,0,18,13,15,103,0,0,0,0,4,0,1,0,0,1,0,0,0,0,-0.010282224975526333,Jaxon Prior,0,15923,6,Brisbane Lions,2021,38,0
6,0.013422818791946308,4,0.017316017316017316,4,0.012422360248447204,10,0.013003901170351105,8,80,0,0,1,0.043478260869565216,2,0.023255813953488372,1,1,0.009174311926605505,0,0,1,1,0,2,0.00819672131147541,7,0.013725490196078431,0,0,0,0,4,0,0,0,77,48,34,0,0,3,159,0.008620689655172414,1,0,0,0,0,0,5,5,1,1,1,0,11,1.7,1,1,0.017241379310344827,4,75,14,9,68,0,0,0,0,43,1,0,0,0,1,0,0,0,0,-0.007587856613099575,Josh Battle,0,15897,3,St Kilda,2021,37,0
6,0.013921113689095127,3,0.015306122448979591,6,0.019867549668874173,12,0.01637107776261937,10,83,0,0,0,0,0,0,3,0,0,1,0.012987012987012988,3,0,2,2,0.006872852233676976,9,0.02050113895216401,0,0,0,0,2,0,0,0,75,33,38,0,1,1,172,0.022556390977443608,3,0,0,0,0,0,1,5,0,2,1,0,1,2.3,1,0,0,2,12,12,12,84,0,0,0,0,145,0,1,0,0,1,0,0,0,0,0.09436314553022385,Reece Conca,0,15917,5,Fremantle,2021,12,0
6,0.013921113689095127,2,0.013422818791946308,4,0.011594202898550725,10,0.01288659793814433,3,30,0,0,1,0.058823529411764705,2,0.015267175572519083,0,2,0.0196078431372549,1,0.0125,4,1,0,5,0.016129032258064516,7,0.014989293361884369,0,0,1,0.045454545454545456,1,0,0,0,86,45,35,0,1,5,170,0.032467532467532464,1,0,0,0,1,0,2,2,1,4,0,0,11,3.2,1,1,0.021739130434782608,1,5,12,11,78,0,0,0,0,56,1,0,0,1,0,0,0,0,0,-0.02615652047097683,Mitch Hannan,0,16020,14,Western Bulldogs,2021,40,0
9,0.020224719101123594,2,0.013888888888888888,18,0.05921052631578947,27,0.036048064085447265,17,63,0,0,0,0,8,0.05673758865248227,0,5,0.052083333333333336,4,0.05714285714285714,4,1,2,15,0.046875,14,0.03389830508474576,0,0,0,0,4,0,0,0,84,96,109,2,2,1,180,0.023121387283236993,3,0,0,0,1,0,11,3,1,10,0,1,21,14.4,0,0,0,1,4,13,7,55,0,0,0,0,302,0,1,1,0,0,0,0,0,0,0.8106505870819092,Travis Boak,0,16082,21,Port Adelaide,2021,6,0
7,0.01569506726457399,2,0.009950248756218905,3,0.01048951048951049,10,0.01366120218579235,9,90,0,0,0,0,0,0,2,1,0.01020408163265306,0,0,1,0,0,2,0.007874015748031496,9,0.019522776572668113,0,0,0,0,1,0,0,0,78,33,45,0,0,2,269,0,3,0,0,0,0,0,6,6,0,2,1,0,6,3.4,1,0,0,0,28,9,13,87,0,0,0,0,163,0,1,0,0,0,0,0,0,0,-5.529276677407324e-4,Michael Hibberd,0,15979,11,Melbourne,2021,31,0
6,0.013636363636363636,1,0.0045045045045045045,10,0.037037037037037035,16,0.022535211267605635,15,94,0,0,0,0,10,0.07874015748031496,1,4,0.0425531914893617,5,0.078125,0,1,0,10,0.0411522633744856,6,0.013422818791946308,0,0,1,0.045454545454545456,3,0,2,0.18181818181818182,80,83,117,3,2,6,235,0.025423728813559324,0,3,0,1,2,0,11,6,2,8,0,1,29,14.1,1,0,0,3,27,13,6,49,0,0,0,0,80,1,0,0,0,0,0,0,0,1,0.05557377636432648,Hugh Greenwood,0,16015,13,Gold Coast,2021,10,0
11,0.026252983293556086,10,0.06172839506172839,4,0.014134275618374558,15,0.021367521367521368,13,87,0,0,0,0,3,0.022727272727272728,2,0,0,0,0,2,0,1,1,0.0035460992907801418,13,0.03316326530612245,0,0,0,0,5,2,0,0,100,80,82,0,0,3,431,0.022388059701492536,3,0,0,3,0,0,5,10,0,1,2,0,6,7.7,0,0,0,3,3,17,11,83,0,0,0,0,174,0,1,0,0,0,0,0,0,0,0.271257609128952,Dane Rampe,0,15902,4,Sydney,2021,9,0
14,0.03309692671394799,6,0.03680981595092025,4,0.014925373134328358,18,0.02604920405209841,15,83,0,0,0,0,2,0.01904761904761905,6,0,0,0,0,0,0,0,5,0.01984126984126984,13,0.031630170316301706,1,0.07692307692307693,0,0,7,0,0,0,91,76,110,0,0,7,282,0.008064516129032258,12,0,1,6,0,0,11,12,0,3,5,0,13,13.9,4,0,0,6,33,13,18,121,0,0,5,0,50,0,1,0,0,0,0,0,0,0,0.15097637474536896,Tom McCartin,0,15886,2,Sydney,2021,12,0
11,0.024608501118568233,6,0.025974025974025976,2,0.006211180124223602,13,0.016905071521456438,11,85,0,0,0,0,1,0.011627906976744186,1,3,0.027522935779816515,0,0,1,0,0,0,0,12,0.023529411764705882,0,0,0,0,1,0,1,0.038461538461538464,45,59,33,0,0,3,260,0.02586206896551724,0,0,0,0,0,0,3,9,0,0,0,0,4,6.6,0,0,0,0,75,11,22,143,0,0,0,0,77,0,1,0,0,1,0,0,0,0,0.0020327800884842873,Tom Cutler,0,15897,3,Essendon,2021,25,0
9,0.020930232558139535,5,0.024154589371980676,4,0.011560693641618497,13,0.01675257731958763,11,85,0,0,0,0,2,0.018518518518518517,4,0,0,0,0,1,1,0,4,0.014760147601476014,8,0.01616161616161616,1,0.05263157894736842,0,0,1,2,0,0,70,59,62,0,0,1,142,0.015037593984962405,5,0,0,1,0,0,15,8,0,2,2,0,16,7.5,0,0,0,1,11,14,9,68,0,0,0,0,23,0,1,0,0,1,0,0,0,0,0.02110688015818596,Trent Rivers,0,16030,15,Melbourne,2021,20,0
9,0.02040816326530612,4,0.019704433497536946,4,0.013986013986013986,13,0.017881705639614855,11,85,0,0,1,0.04,2,0.021505376344086023,3,5,0.045871559633027525,0,0,1,0,1,4,0.01593625498007968,8,0.017057569296375266,0,0,0,0,0,2,0,0,82,53,75,0,0,4,286,0.007518796992481203,5,0,0,0,0,0,4,7,1,4,1,0,13,12.7,2,1,0.01639344262295082,0,45,15,17,117,0,0,0,0,40,0,1,0,0,0,0,0,0,1,-0.003358521033078432,Nick Blakey,0,15896,3,Sydney,2021,34,0
16,0.03836930455635491,7,0.03932584269662921,6,0.021739130434782608,22,0.031746031746031744,19,86,0,0,0,0,2,0.019417475728155338,5,4,0.041237113402061855,1,0.014285714285714285,1,1,0,4,0.014652014652014652,18,0.04295942720763723,1,0.05263157894736842,0,0,3,0,0,0,82,90,112,0,1,4,491,0.05263157894736842,8,0,0,2,0,0,6,13,0,2,5,0,15,14.9,2,0,0,3,28,15,13,93,0,0,0,0,147,0,1,0,0,1,0,0,0,0,0.02601400762796402,Taylor Duryea,0,16002,12,Western Bulldogs,2021,18,0
3,0.007042253521126761,2,0.009852216748768473,8,0.026490066225165563,11,0.01510989010989011,8,73,2,0.06451612903225806,1,0.058823529411764705,3,0.033707865168539325,2,0,0,1,0.015151515151515152,0,3,0,10,0.0392156862745098,2,0.004201680672268907,1,0.05263157894736842,2,0.06666666666666667,2,0,0,0,82,69,86,1,0,7,62,0.007575757575757576,3,2,0,1,5,2,2,2,1,5,0,1,8,8.5,1,3,0.05263157894736842,1,39,9,19,123,0,0,0,0,3,0,1,0,1,0,0,0,0,0,-0.03899352625012398,Callum Coleman-Jones,0,16000,12,Richmond,2021,42,0
10,0.022727272727272728,4,0.01834862385321101,6,0.0182370820668693,16,0.02080624187256177,10,63,0,0,1,0.05555555555555555,1,0.008547008547008548,0,2,0.020618556701030927,0,0,3,0,1,5,0.02074688796680498,12,0.023121387283236993,0,0,0,0,3,0,0,0,72,56,53,0,0,4,272,0.02830188679245283,3,0,0,0,0,0,5,4,0,4,0,1,12,6.4,0,1,0.023809523809523808,2,5,9,10,69,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.023272965103387833,Max Holmes,0,15901,3,Geelong,2021,27,0
12,0.027149321266968326,7,0.03349282296650718,2,0.006269592476489028,14,0.018396846254927726,11,79,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3,0.01090909090909091,9,0.018556701030927835,0,0,0,0,3,0,0,0,84,62,53,0,0,4,184,0.013888888888888888,6,0,2,3,0,0,3,10,0,2,3,0,3,4.3,0,0,0,3,30,10,16,106,0,0,0,0,90,0,1,0,0,0,0,0,0,0,0.013293620198965073,Tom Barrass,0,15955,9,West Coast,2021,21,0
7,0.0166270783847981,3,0.019867549668874173,5,0.01694915254237288,12,0.01675977653631285,9,75,2,0.1,1,0.0625,1,0.007352941176470588,0,4,0.043010752688172046,0,0,1,3,1,8,0.027491408934707903,4,0.01,0,0,1,0.07692307692307693,0,0,1,0.0625,73,57,84,0,0,5,240,0.02112676056338028,1,1,0,0,5,2,0,5,3,5,0,0,1,8.7,1,3,0.06666666666666667,0,34,9,13,87,0,0,0,0,46,0,1,0,1,0,0,0,0,0,0.011677009984850883,Todd Marshall,0,16039,16,Port Adelaide,2021,25,0
4,0.008830022075055188,2,0.010416666666666666,3,0.009375,7,0.009055627425614488,4,57,1,0.03125,1,0.058823529411764705,0,0,0,1,0.00909090909090909,0,0,3,1,1,5,0.01984126984126984,3,0.005940594059405941,1,0.05,2,0.08695652173913043,3,0,1,0.041666666666666664,90,29,34,0,0,5,103,0.007246376811594203,0,0,0,0,8,1,0,2,2,2,0,0,5,0.9,0,3,0.05555555555555555,2,2,9,16,105,0,0,0,0,209,1,0,0,0,0,1,0,0,0,-0.0022657187655568123,Cale Hooker,0,15940,8,Essendon,2021,35,0
6,0.013729977116704805,1,0.00558659217877095,8,0.034782608695652174,14,0.020989505247376312,12,86,0,0,0,0,11,0.08148148148148149,0,4,0.0392156862745098,3,0.04285714285714286,3,0,2,8,0.029197080291970802,7,0.01837270341207349,0,0,0,0,1,0,0,0,75,75,80,2,1,4,158,0.016,2,1,0,0,0,0,14,4,0,5,0,0,25,11.1,1,0,0,0,22,10,15,100,0,0,0,0,35,0,1,0,0,0,0,0,0,1,0.001972153317183256,James Rowbottom,0,15986,11,Sydney,2021,21,0
11,0.026252983293556086,7,0.043209876543209874,7,0.024734982332155476,18,0.02564102564102564,15,83,1,0.043478260869565216,2,0.09090909090909091,3,0.022727272727272728,4,1,0.009174311926605505,1,0.014084507042253521,0,0,0,5,0.01773049645390071,13,0.03316326530612245,0,0,1,0.034482758620689655,2,0,0,0,84,93,97,0,1,5,303,0.007462686567164179,3,0,0,2,0,0,9,8,0,5,2,0,17,11.6,0,3,0.05454545454545454,1,3,8,12,80,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0.0069917053915560246,Nik Cox,0,15902,4,Essendon,2021,24,0
1,0.0023923444976076554,0,0,0,0,1,0.0014534883720930232,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0035587188612099642,0,0,0,0,0,0,0,0,0,0,12,3,8,0,0,0,48,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,9,12,10,72,0,0,0,0,94,0,1,0,0,0,0,0,0,0,0.01377303246408701,Jayden Hunt,0,16087,21,Melbourne,2021,23,0
18,0.04044943820224719,10,0.04310344827586207,8,0.030534351145038167,26,0.036775106082036775,24,92,0,0,0,0,3,0.028846153846153848,3,0,0,1,0.017241379310344827,2,1,1,4,0.015444015444015444,18,0.041379310344827586,1,0.02564102564102564,0,0,3,0,0,0,79,110,122,1,0,3,240,0.022058823529411766,7,0,0,0,0,0,13,16,0,2,5,0,16,12.2,2,0,0,2,29,8,9,62,0,0,2,0,244,1,0,0,0,1,0,0,0,0,0.40531593561172485,Chris Mayne,0,16058,18,Collingwood,2021,6,0
6,0.015544041450777202,2,0.012658227848101266,3,0.008797653958944282,9,0.012379642365887207,6,67,4,0.16,2,0.125,2,0.017543859649122806,0,0,0,0,0,3,2,1,4,0.0149812734082397,6,0.013043478260869565,0,0,2,0.11764705882352941,1,0,0,0,80,63,81,0,0,7,104,0.008130081300813009,1,1,0,0,2,0,1,4,0,0,0,2,11,9.9,1,6,0.125,0,7,9,13,87,0,0,0,0,52,0,1,0,1,0,0,0,0,0,0.6193335652351379,Cameron Zurhaar,0,15949,9,North Melbourne,2021,5,0
18,0.041474654377880185,7,0.03070175438596491,11,0.04330708661417323,29,0.04215116279069767,20,69,0,0,1,0.047619047619047616,1,0.011363636363636364,0,4,0.046511627906976744,6,0.10526315789473684,4,1,1,11,0.04700854700854701,17,0.037694013303769404,0,0,1,0.04,2,0,0,0,70,100,119,2,4,6,313,0.037383177570093455,3,0,0,0,0,0,2,9,3,9,0,2,10,7,3,1,0.022222222222222223,1,13,12,9,66,0,0,7,0,22,0,1,1,0,0,0,0,0,0,1.9074290990829468,Tom Green,0,16067,19,Greater Western Sydney,2021,2,2
10,0.021321961620469083,4,0.018779342723004695,2,0.007462686567164179,12,0.016282225237449117,8,67,3,0.1111111111111111,3,0.11538461538461539,0,0,0,1,0.008928571428571428,0,0,0,3,0,4,0.015151515151515152,8,0.017699115044247787,0,0,2,0.08,1,0,1,0.0625,92,70,80,0,0,10,226,0,0,0,0,0,7,2,0,6,1,2,0,1,5,6.2,0,7,0.1206896551724138,1,49,11,10,71,0,0,0,0,49,1,0,0,1,0,0,0,0,0,0.027611766010522842,Ben King,0,16063,19,Gold Coast,2021,20,0
10,0.023696682464454975,2,0.012195121951219513,13,0.0429042904290429,23,0.031724137931034485,19,83,0,0,0,0,2,0.01818181818181818,1,4,0.03636363636363636,6,0.09230769230769231,4,1,2,13,0.045454545454545456,8,0.018823529411764704,0,0,0,0,0,0,1,0.058823529411764705,82,65,87,4,2,6,262,0.006535947712418301,5,0,0,0,0,0,5,7,1,9,0,0,20,13.3,3,0,0,0,52,11,9,65,0,0,0,0,74,1,0,1,0,0,0,0,0,0,0.04175219312310219,Jy Simpkin,0,15881,1,North Melbourne,2021,12,0
3,0.006896551724137931,1,0.005291005291005291,4,0.013201320132013201,7,0.009485094850948509,5,71,1,0.04,0,0,2,0.014285714285714285,0,2,0.018867924528301886,0,0,5,0,2,5,0.017985611510791366,3,0.006696428571428571,0,0,1,0.041666666666666664,2,0,0,0,78,28,37,0,0,2,96,0.02054794520547945,1,2,0,0,1,0,2,1,1,4,0,0,8,5.3,0,2,0.04,1,41,8,16,104,0,0,0,0,197,0,1,0,0,0,1,0,0,0,0.023997493088245392,Jake Melksham,0,16094,22,Melbourne,2021,17,0
11,0.02522935779816514,5,0.02512562814070352,2,0.006993006993006993,13,0.018005540166204988,5,39,0,0,1,0.058823529411764705,3,0.024390243902439025,2,3,0.02702702702702703,0,0,2,0,0,2,0.007434944237918215,10,0.02252252252252252,0,0,0,0,3,2,0,0,81,65,51,0,0,2,283,0.040268456375838924,2,0,0,3,0,0,8,5,0,2,0,0,10,0.4,0,1,0.022222222222222223,3,9,10,9,64,0,0,0,0,27,0,1,0,0,0,0,0,0,0,0.03964841738343239,Lachie Ash,0,16036,16,Greater Western Sydney,2021,17,0
15,0.0334075723830735,7,0.03684210526315789,3,0.00964630225080386,18,0.02368421052631579,15,83,0,0,0,0,3,0.024193548387096774,3,1,0.01,2,0.029411764705882353,3,2,1,5,0.017543859649122806,12,0.02708803611738149,0,0,0,0,2,0,0,0,79,83,81,0,2,0,417,0.03048780487804878,4,0,0,0,0,0,9,13,0,2,0,0,11,7.5,0,0,0,0,30,6,14,90,0,0,0,0,14,0,1,0,0,1,0,0,0,0,-0.09010136872529984,Isaac Cumming,0,15907,4,Greater Western Sydney,2021,41,0
20,0.045871559633027525,6,0.03508771929824561,17,0.04815864022662889,37,0.046894803548795945,17,46,0,0,0,0,5,0.040983606557377046,4,2,0.02,8,0.11594202898550725,11,0,1,17,0.05723905723905724,22,0.04417670682730924,0,0,0,0,1,0,0,0,86,129,75,3,5,2,611,0.10810810810810811,3,0,0,0,0,0,16,7,3,6,1,0,28,1.6,1,0,0,0,92,8,3,26,0,0,0,0,134,1,0,0,0,0,1,0,0,0,1.0668047666549683,Dom Sheed,0,16040,16,West Coast,2021,3,1
7,0.016055045871559634,5,0.025906735751295335,2,0.006688963210702341,9,0.012244897959183673,5,56,2,0.08333333333333333,0,0,1,0.007633587786259542,0,4,0.0380952380952381,1,0.011494252873563218,2,1,1,3,0.010714285714285714,6,0.013605442176870748,1,0.07142857142857142,3,0.1875,2,0,0,0,79,54,44,0,1,3,181,0.015748031496062992,0,1,0,0,4,0,1,4,0,2,0,1,10,4.8,0,3,0.07692307692307693,2,4,9,12,81,0,0,0,0,140,0,1,0,1,0,0,0,0,0,0.002555674407631159,Ben Brown,0,16101,23,Melbourne,2021,28,0
7,0.018617021276595744,5,0.030864197530864196,6,0.01904761904761905,13,0.01881331403762663,12,92,0,0,0,0,0,0,3,0,0,0,0,1,0,1,4,0.01702127659574468,9,0.020179372197309416,2,0.07407407407407407,0,0,5,0,0,0,89,45,72,0,0,1,256,0.03669724770642202,6,0,1,4,0,0,5,6,0,2,3,0,5,10.9,1,0,0,4,13,7,15,97,0,0,0,0,69,0,1,0,0,0,0,0,0,0,-0.011146023869514465,James Stewart,0,16085,21,Essendon,2021,35,0
11,0.02466367713004484,2,0.010309278350515464,5,0.016025641025641024,16,0.021108179419525065,10,63,1,0.038461538461538464,0,0,2,0.012987012987012988,2,6,0.0594059405940594,5,0.05555555555555555,6,1,2,8,0.02702702702702703,10,0.022123893805309734,0,0,0,0,3,0,2,0.1111111111111111,82,58,49,2,3,5,460,0.04195804195804196,0,0,0,0,0,0,7,7,1,2,0,0,22,14.3,0,2,0.04081632653061224,1,12,8,12,80,0,0,0,0,65,1,0,1,0,0,0,0,0,0,0.021318836137652397,Zac Bailey,0,16075,20,Brisbane Lions,2021,21,0
11,0.02588235294117647,4,0.021739130434782608,3,0.01276595744680851,14,0.021212121212121213,10,71,0,0,1,0.05263157894736842,3,0.025210084033613446,4,1,0.009708737864077669,1,0.013888888888888888,2,1,2,2,0.007380073800738007,12,0.03183023872679045,0,0,0,0,5,1,0,0,84,59,64,1,0,4,330,0.007751937984496124,1,0,0,1,0,0,5,9,0,1,0,0,6,1.2,3,1,0.018867924528301886,2,22,13,14,97,0,1,0,0,117,0,1,0,0,1,0,0,0,0,0.02153538167476654,Christian Salem,0,15997,12,Melbourne,2021,23,0
11,0.026066350710900472,2,0.010810810810810811,2,0.006389776357827476,13,0.017687074829931974,10,77,0,0,0,0,3,0.026785714285714284,9,0,0,0,0,3,1,1,2,0.007380073800738007,7,0.015350877192982455,0,0,0,0,9,0,0,0,97,53,67,0,0,3,285,0.022727272727272728,2,0,0,2,0,0,9,8,0,1,0,0,9,5.6,3,0,0,9,9,11,12,83,0,0,0,0,76,1,0,0,0,0,0,0,0,0,-0.024299832060933113,Dougal Howard,0,15998,12,St Kilda,2021,40,0
15,0.033112582781456956,3,0.015625,5,0.015625,20,0.0258732212160414,16,80,0,0,0,0,2,0.022988505747126436,9,2,0.01818181818181818,1,0.014492753623188406,2,1,1,5,0.01984126984126984,11,0.02178217821782178,1,0.05,0,0,1,1,0,0,77,70,77,0,1,4,486,0.021739130434782608,3,0,0,0,1,1,4,13,0,2,0,0,6,9.1,1,0,0,1,2,11,16,107,0,0,0,0,18,0,1,0,0,1,0,0,0,0,0.029681246727705002,Isaac Cumming,0,15940,8,Greater Western Sydney,2021,16,0
7,0.014736842105263158,2,0.008438818565400843,10,0.03496503496503497,17,0.022339027595269383,15,88,0,0,0,0,1,0.009523809523809525,2,1,0.010101010101010102,0,0,3,0,1,3,0.011363636363636364,13,0.02663934426229508,0,0,0,0,0,0,0,0,66,48,45,0,0,2,244,0.02027027027027027,4,0,0,0,0,0,5,5,0,3,0,0,8,4.5,1,0,0,0,1,10,8,58,0,0,0,0,2,1,0,0,0,1,0,0,0,0,-0.005992625840008259,Tom Wilson,0,15977,10,Collingwood,2021,40,0
