kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,rolling_avg_games_polled,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcome_Loss,match_outcome_Win,player_position_BPR,player_position_C,player_position_CHB,player_position_CHF,player_position_FB,player_position_FF,player_position_FPL,player_position_FPR,player_position_HBFL,player_position_HBFR,player_position_HFFL,player_position_HFFR,player_position_INT,player_position_R,player_position_RK,player_position_RR,player_position_SUB,player_position_WL,player_position_WR,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
8,3,3,11,10,91,0,0,0,2,2,2,1,1,0,0,3,8,0,0,0,0,0,75,47,62,0,1,2,202,1,2,0,0,0,0,0,5,7,0,2,0,0,1,0,10,1.1,0,0,0,0,3,4,8,52,0,0,0,0,149,0,0.02346041055718475,0.01948051948051948,0.013157894736842105,0.019332161687170474,0,0,0.024096385542168676,0.02631578947368421,0.019230769230769232,0.013574660633484163,0.023529411764705882,0,0,0,0.007936507936507936,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018318765796720982,Adam Tomlinson,0,15831,14,Melbourne,2020,22,0
15,5,12,27,22,82,0,0,0,1,2,3,2,3,0,1,3,21,0,0,1,4,0,93,85,111,0,2,4,440,2,2,0,0,0,0,0,3,11,0,2,0,0,0,0,12,5.9,0,0,0,1,3,7,7,49,0,0,3,0,163,0.08029197080291971,0.04398826979472141,0.032467532467532464,0.05263157894736842,0.04745166959578207,0,0,0.012048192771084338,0.039473684210526314,0.038461538461538464,0.013574660633484163,0.061764705882352944,0,0,0,0.015873015873015872,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6119226813316345,Bradley Hill,0,15831,14,St Kilda,2020,3,1
9,0,6,15,12,80,0,0,0,4,1,2,4,1,1,1,4,11,0,0,0,2,0,84,53,77,3,1,5,239,3,0,2,0,0,0,0,5,6,0,3,0,0,0,0,10,7.4,0,1,0,0,3,7,7,49,0,0,0,0,135,0.1693548387096774,0.026392961876832845,0,0.02631578947368421,0.026362038664323375,0,0,0.04819277108433735,0.02631578947368421,0.07692307692307693,0.01809954751131222,0.03235294117647059,0,0,0,0.023809523809523808,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003375078085809946,Sebastian Ross,0,15831,14,St Kilda,2020,17,0
5,0,4,9,8,89,0,0,0,6,0,2,3,2,2,1,6,3,0,0,0,0,1,80,46,73,0,3,4,161,1,3,1,1,1,0,0,7,4,0,3,0,0,0,0,15,6.3,0,3,0,0,3,4,8,52,0,0,0,0,131,0.15517241379310345,0.01466275659824047,0,0.017543859649122806,0.015817223198594025,0,0,0.07228915662650602,0.02631578947368421,0.057692307692307696,0.027149321266968326,0.008823529411764706,0,0,0.1111111111111111,0.007936507936507936,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012828062288463116,Jack Viney,0,15831,14,Melbourne,2020,43,0
5,3,4,9,5,56,0,0,0,1,0,2,0,3,0,1,2,6,0,0,1,0,0,79,33,19,0,0,2,133,5,1,0,0,0,0,0,0,1,1,2,0,0,0,0,13,1.6,0,0,1,1,3,7,7,49,0,0,0,0,86,0.013157894736842105,0.01466275659824047,0.01948051948051948,0.017543859649122806,0.015817223198594025,0,0,0.012048192771084338,0.02631578947368421,0,0.00904977375565611,0.01764705882352941,0,0,0,0.03968253968253968,0.038461538461538464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-6.418124539777637e-4,Dean Kent,0,15831,14,St Kilda,2020,33,0
11,5,3,14,9,64,0,1,0,2,0,2,2,2,1,0,6,8,0,0,2,0,0,82,64,81,0,2,2,263,7,2,0,0,0,1,0,9,6,1,5,0,0,0,0,16,4.2,0,1,1,1,3,7,7,49,0,0,0,0,121,0.12149532710280374,0.03225806451612903,0.032467532467532464,0.013157894736842105,0.02460456942003515,0,0.14285714285714285,0.024096385542168676,0.02631578947368421,0.038461538461538464,0.027149321266968326,0.023529411764705882,0,0,0,0.05555555555555555,0.038461538461538464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.023158535361289978,Jack Billings,0,15831,14,St Kilda,2020,11,0
11,4,10,21,18,86,0,0,0,2,5,2,1,1,0,0,5,15,0,0,1,0,1,84,73,116,0,1,2,262,2,4,0,0,0,0,0,3,9,0,5,0,0,0,0,8,7.5,0,0,0,0,3,4,8,52,0,0,0,0,102,0.022988505747126436,0.03225806451612903,0.025974025974025976,0.043859649122807015,0.03690685413005272,0,0,0.024096385542168676,0.02631578947368421,0.019230769230769232,0.02262443438914027,0.04411764705882353,0,0,0.1111111111111111,0.015873015873015872,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.09578171372413635,Christian Salem,0,15831,14,Melbourne,2020,8,0
10,3,10,20,13,65,0,0,0,8,0,6,5,5,0,1,7,13,0,0,0,0,0,79,88,93,4,1,1,321,3,2,1,0,0,0,0,4,4,0,5,0,0,0,1,18,5.4,0,0,0,0,3,7,7,49,0,0,0,0,102,0.012048192771084338,0.02932551319648094,0.01948051948051948,0.043859649122807015,0.0351493848857645,0,0,0.0963855421686747,0.07894736842105263,0.09615384615384616,0.03167420814479638,0.03823529411764706,0,0,0,0.023809523809523808,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021711913868784904,Zak Jones,0,15831,14,St Kilda,2020,12,0
5,3,2,7,3,43,1,2,0,1,0,2,0,0,0,0,1,6,0,2,2,0,0,93,40,52,0,0,4,215,1,0,1,0,0,3,0,0,2,1,1,0,0,0,2,6,0.7,0,0,4,2,3,7,7,49,0,0,0,0,106,0.08695652173913043,0.01466275659824047,0.01948051948051948,0.008771929824561403,0.012302284710017574,0.06666666666666667,0.2857142857142857,0.012048192771084338,0.02631578947368421,0,0.004524886877828055,0.01764705882352941,0,0.18181818181818182,0,0.007936507936507936,0.15384615384615385,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.006225925404578447,Tim Membrey,0,15831,14,St Kilda,2020,42,0
7,4,6,13,10,77,0,0,0,2,1,1,1,3,0,1,6,8,1,0,1,0,0,76,50,66,1,0,1,150,2,3,0,0,0,0,0,5,5,0,4,0,0,0,0,9,5.5,0,1,0,1,3,4,8,52,0,0,0,0,93,0.11688311688311688,0.020527859237536656,0.025974025974025976,0.02631578947368421,0.022847100175746926,0,0,0.024096385542168676,0.013157894736842105,0.019230769230769232,0.027149321266968326,0.023529411764705882,0.043478260869565216,0,0,0.015873015873015872,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0021208308171480894,Angus Brayshaw,0,15831,14,Melbourne,2020,20,0
5,2,4,9,7,78,0,0,0,0,0,2,1,1,1,0,1,8,0,0,0,0,1,62,30,39,0,1,2,156,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,2.2,0,0,1,0,3,4,8,52,0,0,0,0,44,0.03125,0.01466275659824047,0.012987012987012988,0.017543859649122806,0.015817223198594025,0,0,0,0.02631578947368421,0.019230769230769232,0.004524886877828055,0.023529411764705882,0,0,0.1111111111111111,0.015873015873015872,0.038461538461538464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0012842541327700019,Aaron vandenBerg,0,15831,14,Melbourne,2020,24,0
9,1,5,14,13,93,0,0,0,0,0,7,2,0,0,0,5,10,0,0,1,0,1,66,40,75,1,1,5,384,2,2,0,0,0,1,0,0,8,0,3,0,0,0,0,4,11.9,0,1,0,1,3,7,7,49,0,0,0,0,93,0,0.026392961876832845,0.006493506493506494,0.021929824561403508,0.02460456942003515,0,0,0,0.09210526315789473,0.038461538461538464,0.02262443438914027,0.029411764705882353,0,0,0.1111111111111111,0.015873015873015872,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.008948206901550293,Jack Sinclair,0,15831,14,St Kilda,2020,14,0
7,5,2,9,7,78,0,0,0,0,3,2,0,2,0,0,4,5,2,0,13,0,0,100,40,82,0,0,1,151,2,5,0,0,3,0,0,5,5,0,2,0,0,2,0,6,12.5,0,1,0,13,3,4,8,52,0,0,0,0,88,0.02857142857142857,0.020527859237536656,0.032467532467532464,0.008771929824561403,0.015817223198594025,0,0,0,0.02631578947368421,0,0.01809954751131222,0.014705882352941176,0.08695652173913043,0,0,0.015873015873015872,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005538566038012505,Jake Lever,0,15831,14,Melbourne,2020,15,0
13,5,13,26,21,81,1,0,0,1,2,3,8,1,0,0,15,12,2,1,3,0,0,82,90,151,2,6,5,459,7,4,0,0,0,0,0,3,9,0,10,0,0,2,0,7,16.4,0,2,1,1,3,7,7,49,1,1,6,0,92,0.038461538461538464,0.03812316715542522,0.032467532467532464,0.05701754385964912,0.04569420035149385,0.06666666666666667,0,0.012048192771084338,0.039473684210526314,0.15384615384615385,0.06787330316742081,0.03529411764705882,0.08695652173913043,0.09090909090909091,0,0.05555555555555555,0.038461538461538464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.060104869306087494,Jack Steele,1,15831,14,St Kilda,2020,9,0
16,8,6,22,17,77,0,0,0,3,3,2,0,1,1,0,5,17,1,0,1,0,0,87,97,120,0,0,1,453,4,2,0,0,0,0,0,10,13,0,3,0,0,0,0,17,5.6,0,0,0,1,3,4,8,52,0,0,3,0,81,0.029411764705882353,0.0469208211143695,0.05194805194805195,0.02631578947368421,0.03866432337434095,0,0,0.03614457831325301,0.02631578947368421,0,0.02262443438914027,0.05,0.043478260869565216,0,0,0.031746031746031744,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0220202524214983,Ed Langdon,0,15831,14,Melbourne,2020,44,0
8,3,3,11,6,55,0,0,0,0,3,0,0,2,0,1,4,8,0,0,7,0,0,94,36,59,0,0,0,208,6,5,0,1,5,0,0,2,4,0,4,0,0,1,0,4,6,0,0,0,7,3,4,8,52,0,0,0,0,80,0.014084507042253521,0.02346041055718475,0.01948051948051948,0.013157894736842105,0.019332161687170474,0,0,0,0,0,0.01809954751131222,0.023529411764705882,0,0,0,0.047619047619047616,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03957979567349e-4,Oscar McDonald,0,15831,14,Melbourne,2020,28,0
8,3,18,26,19,73,0,0,0,4,2,2,6,3,0,0,16,10,0,0,0,0,0,80,85,134,0,6,2,229,2,3,0,0,0,0,0,5,5,0,12,0,0,0,0,21,10.4,0,1,0,0,3,4,8,52,0,1,0,0,95,0.27848101265822783,0.02346041055718475,0.01948051948051948,0.07894736842105263,0.04569420035149385,0,0,0.04819277108433735,0.02631578947368421,0.11538461538461539,0.07239819004524888,0.029411764705882353,0,0,0,0.015873015873015872,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.25165897607803345,Clayton Oliver,0,15831,14,Melbourne,2020,4,0
8,4,3,11,9,82,0,0,0,4,3,1,0,3,2,1,5,5,0,0,6,0,0,92,57,87,0,0,0,209,4,7,0,0,4,0,0,3,7,0,3,0,0,2,0,6,6.8,0,0,0,5,3,7,7,49,0,0,0,0,59,0,0.02346041055718475,0.025974025974025976,0.013157894736842105,0.019332161687170474,0,0,0.04819277108433735,0.013157894736842105,0,0.02262443438914027,0.014705882352941176,0,0,0,0.031746031746031744,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.192513974383473e-4,Dougal Howard,0,15831,14,St Kilda,2020,29,0
10,5,5,15,12,80,0,0,0,0,2,0,1,1,0,0,9,6,1,0,1,0,0,64,55,87,0,1,0,149,2,6,0,0,1,0,0,3,8,0,7,0,0,2,1,4,7,0,0,0,1,3,4,8,52,0,0,0,0,41,0,0.02932551319648094,0.032467532467532464,0.021929824561403508,0.026362038664323375,0,0,0,0,0.019230769230769232,0.04072398190045249,0.01764705882352941,0.043478260869565216,0,0,0.015873015873015872,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.46597652323544e-4,Josh Wagner,0,15831,14,Melbourne,2020,27,0
11,3,4,15,10,67,4,1,0,2,1,3,3,2,1,2,12,4,1,1,2,0,0,86,78,127,1,2,6,336,2,1,1,0,0,2,1,5,7,3,8,0,0,0,0,15,18.9,0,1,5,0,3,4,8,52,1,1,8,0,98,0.036585365853658534,0.03225806451612903,0.01948051948051948,0.017543859649122806,0.026362038664323375,0.26666666666666666,0.14285714285714285,0.024096385542168676,0.039473684210526314,0.057692307692307696,0.05429864253393665,0.011764705882352941,0.043478260869565216,0.09090909090909091,0,0.015873015873015872,0.19230769230769232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.349022388458252,Christian Petracca,3,15831,14,Melbourne,2020,1,3
5,2,3,8,6,75,2,1,0,0,0,2,0,1,1,1,5,3,0,1,1,0,0,98,38,67,0,0,3,192,4,1,0,0,0,2,0,0,4,1,4,0,0,0,1,1,6.8,1,0,3,1,3,4,8,52,0,0,0,0,40,0,0.01466275659824047,0.012987012987012988,0.013157894736842105,0.014059753954305799,0.13333333333333333,0.14285714285714285,0,0.02631578947368421,0,0.02262443438914027,0.008823529411764706,0,0.09090909090909091,0,0.031746031746031744,0.11538461538461539,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027527540922164917,Sam Weideman,0,15831,14,Melbourne,2020,10,0
7,3,4,11,10,91,0,0,0,1,0,4,0,1,0,0,3,7,1,0,0,1,1,79,42,64,0,0,2,275,1,2,0,0,0,0,0,1,6,0,2,0,0,1,1,11,10.3,0,0,0,0,3,7,7,49,0,1,0,0,59,0,0.020527859237536656,0.01948051948051948,0.017543859649122806,0.019332161687170474,0,0,0.012048192771084338,0.05263157894736842,0,0.013574660633484163,0.020588235294117647,0.043478260869565216,0,0.1111111111111111,0.007936507936507936,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.001900196890346706,Dan Butler,0,15831,14,St Kilda,2020,38,0
4,3,3,7,4,57,0,0,0,0,0,2,1,3,0,0,3,4,1,0,0,0,0,71,27,15,0,1,1,170,3,1,0,0,0,0,0,2,2,0,1,0,0,1,0,7,0.8,0,1,0,0,3,4,8,52,0,0,0,0,50,0,0.011730205278592375,0.01948051948051948,0.013157894736842105,0.012302284710017574,0,0,0,0.02631578947368421,0.019230769230769232,0.013574660633484163,0.011764705882352941,0.043478260869565216,0,0,0.023809523809523808,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0012842541327700019,Mitch Hannan,0,15831,14,Melbourne,2020,25,0
8,3,7,15,12,80,0,0,0,2,3,2,0,2,2,0,8,6,0,0,1,0,0,80,57,78,0,0,2,132,3,9,0,0,0,0,0,3,8,0,5,0,0,2,0,6,8.8,0,1,0,0,3,7,7,49,0,0,0,0,41,0,0.02346041055718475,0.01948051948051948,0.03070175438596491,0.026362038664323375,0,0,0.024096385542168676,0.02631578947368421,0,0.03619909502262444,0.01764705882352941,0,0,0,0.023809523809523808,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.003589451080188155,Ben Long,0,15831,14,St Kilda,2020,16,0
6,2,0,6,3,50,1,0,0,4,0,1,1,4,0,2,2,4,0,0,3,0,0,67,40,36,0,1,2,96,2,1,2,0,0,2,0,5,3,2,2,0,0,1,0,12,3.8,0,2,2,1,3,7,7,49,0,0,0,0,36,0,0.017595307917888565,0.012987012987012988,0,0.01054481546572935,0.06666666666666667,0,0.04819277108433735,0.013157894736842105,0.019230769230769232,0.00904977375565611,0.011764705882352941,0,0,0,0.015873015873015872,0.07692307692307693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.003951970487833023,Josh Battle,0,15831,14,St Kilda,2020,39,0
10,6,3,13,8,62,1,2,11,4,1,1,2,1,1,0,8,5,4,2,1,0,0,82,90,129,1,1,3,310,2,2,0,0,1,5,1,3,5,1,3,4,42.3,2,0,11,10.1,26,0,3,1,3,7,7,49,0,0,0,0,47,0.12121212121212122,0.02932551319648094,0.03896103896103896,0.013157894736842105,0.022847100175746926,0.06666666666666667,0.2857142857142857,0.04819277108433735,0.013157894736842105,0.038461538461538464,0.03619909502262444,0.014705882352941176,0.17391304347826086,0.18181818181818182,0,0.015873015873015872,0.11538461538461539,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1645885556936264,Rowan Marshall,0,15831,14,St Kilda,2020,6,0
4,1,4,8,5,63,0,0,0,4,1,1,0,3,0,0,3,5,0,0,1,0,0,85,39,38,0,0,2,112,3,3,0,0,1,0,0,3,2,1,3,0,0,0,0,8,1.9,0,0,0,0,3,7,7,49,0,0,0,0,42,0,0.011730205278592375,0.006493506493506494,0.017543859649122806,0.014059753954305799,0,0,0.04819277108433735,0.013157894736842105,0,0.013574660633484163,0.014705882352941176,0,0,0,0.023809523809523808,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0014747470850124955,Hunter Clark,0,15831,14,St Kilda,2020,37,0
10,7,5,15,12,80,0,0,0,1,0,2,0,1,0,0,2,13,1,0,2,0,0,85,65,67,0,0,3,322,4,3,0,0,2,0,0,3,7,0,1,0,0,2,0,4,5.9,0,0,0,2,3,7,7,49,0,0,0,0,31,0,0.02932551319648094,0.045454545454545456,0.021929824561403508,0.026362038664323375,0,0,0.012048192771084338,0.02631578947368421,0,0.00904977375565611,0.03823529411764706,0.043478260869565216,0,0,0.031746031746031744,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002422763966023922,Nick Coffield,0,15831,14,St Kilda,2020,19,0
3,1,5,8,7,88,0,0,0,3,0,1,0,1,0,1,4,4,0,0,1,0,0,72,31,45,0,0,1,48,2,1,0,0,0,1,0,4,2,2,4,0,0,0,0,10,5.3,0,0,0,1,3,4,8,52,0,0,0,0,31,0,0.008797653958944282,0.006493506493506494,0.021929824561403508,0.014059753954305799,0,0,0.03614457831325301,0.013157894736842105,0,0.01809954751131222,0.011764705882352941,0,0,0,0.015873015873015872,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.513194435276091e-4,Charlie Spargo,0,15831,14,Melbourne,2020,30,0
8,4,4,12,9,75,1,0,0,1,3,2,1,2,1,1,6,6,0,0,1,0,1,86,52,68,0,1,4,234,3,5,0,0,0,1,1,2,5,0,5,0,0,1,0,6,10.1,0,2,1,0,3,7,7,49,0,0,0,0,14,0,0.02346041055718475,0.025974025974025976,0.017543859649122806,0.0210896309314587,0.06666666666666667,0,0.012048192771084338,0.02631578947368421,0.019230769230769232,0.027149321266968326,0.01764705882352941,0,0,0.1111111111111111,0.023809523809523808,0.038461538461538464,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001443494576960802,Ed Phillips,0,15831,14,St Kilda,2020,36,0
6,3,10,16,12,75,0,0,0,0,1,0,0,0,0,0,6,10,0,0,1,2,0,83,47,82,0,0,2,63,2,8,0,1,1,0,0,3,4,0,6,0,0,1,0,4,6.2,0,2,0,1,3,7,7,49,0,0,0,0,30,0,0.017595307917888565,0.01948051948051948,0.043859649122807015,0.028119507908611598,0,0,0,0,0,0.027149321266968326,0.029411764705882353,0,0,0,0.015873015873015872,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.675338812172413e-4,Ben Paton,0,15831,14,St Kilda,2020,31,0
7,4,8,15,12,80,0,0,0,0,2,0,1,0,0,0,10,4,2,0,3,0,0,92,49,100,0,1,1,136,3,6,0,1,2,0,0,5,7,0,7,0,0,2,0,5,8.7,0,0,0,2,3,7,7,49,0,0,0,0,36,0,0.020527859237536656,0.025974025974025976,0.03508771929824561,0.026362038664323375,0,0,0,0,0.019230769230769232,0.04524886877828054,0.011764705882352941,0.08695652173913043,0,0,0.023809523809523808,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17074060440063477,Callum Wilkie,0,15831,14,St Kilda,2020,5,0
1,2,4,5,5,100,0,0,0,2,0,1,0,0,0,0,1,4,0,0,0,0,0,70,25,29,0,0,2,39,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,10,2.5,0,0,0,0,3,7,7,49,0,0,0,0,20,0,0.002932551319648094,0.012987012987012988,0.017543859649122806,0.008787346221441126,0,0,0.024096385542168676,0.013157894736842105,0,0.004524886877828055,0.011764705882352941,0,0,0,0.007936507936507936,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-6.418124539777637e-4,Nick Hind,0,15831,14,St Kilda,2020,34,0
2,1,1,3,2,67,1,0,3,1,0,1,0,0,0,0,2,1,0,1,1,0,0,84,24,26,0,0,2,80,1,0,0,0,0,4,0,1,1,0,2,0,60,0,1,3,5.7,5,0,1,1,3,7,7,49,0,0,0,0,14,0,0.005865102639296188,0.006493506493506494,0.0043859649122807015,0.005272407732864675,0.06666666666666667,0,0.012048192771084338,0.013157894736842105,0,0.00904977375565611,0.0029411764705882353,0,0.09090909090909091,0,0.007936507936507936,0.038461538461538464,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00438819220289588,Max King,0,15831,14,St Kilda,2020,41,0
2,2,2,4,4,100,0,0,0,2,0,1,0,2,0,1,1,3,0,0,1,0,0,70,21,23,0,0,0,50,2,1,1,0,0,1,0,1,2,0,1,0,0,1,0,8,3.4,0,0,0,1,3,4,8,52,0,0,0,0,11,0,0.005865102639296188,0.012987012987012988,0.008771929824561403,0.007029876977152899,0,0,0.024096385542168676,0.013157894736842105,0,0.004524886877828055,0.008823529411764706,0,0,0,0.015873015873015872,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0012842541327700019,Kysaiah Pickett,0,15831,14,Melbourne,2020,26,0
11,6,5,16,11,69,0,0,0,1,2,1,0,2,1,0,2,14,1,0,0,0,0,85,66,68,0,0,1,168,4,4,0,0,1,0,0,5,8,0,0,0,0,3,0,6,3.6,0,0,0,0,3,4,8,52,0,0,0,0,5,0,0.03225806451612903,0.03896103896103896,0.021929824561403508,0.028119507908611598,0,0,0.012048192771084338,0.013157894736842105,0,0.00904977375565611,0.041176470588235294,0.043478260869565216,0,0,0.031746031746031744,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.010616220533847809,Trent Rivers,0,15831,14,Melbourne,2020,13,0
13,4,5,18,14,78,0,0,0,3,6,1,0,4,0,0,4,11,0,0,4,0,0,82,73,80,0,0,2,292,4,4,0,0,2,0,0,8,11,0,3,0,0,1,0,9,6.9,0,0,0,3,24,6,7,48,0,0,0,0,338,0.10062893081761007,0.03591160220994475,0.025,0.01984126984126984,0.029315960912052116,0,0,0.024,0.012048192771084338,0,0.01694915254237288,0.02972972972972973,0,0,0,0.03278688524590164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.957259611226618e-4,Kade Simpson,0,15832,14,Carlton,2020,24,0
11,6,2,13,5,39,2,2,0,3,0,2,0,5,1,2,5,7,0,1,0,0,1,87,76,59,0,0,6,302,4,2,1,0,0,3,1,3,3,4,4,0,0,0,1,12,7.6,0,1,6,0,24,6,7,48,0,0,0,0,328,0.08278145695364239,0.03038674033149171,0.0375,0.007936507936507936,0.021172638436482084,0.11764705882352941,0.125,0.024,0.024096385542168676,0,0.0211864406779661,0.01891891891891892,0,0.06666666666666667,0.1,0.03278688524590164,0.13953488372093023,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.026044471189379692,Eddie Betts,0,15832,14,Carlton,2020,43,0
9,3,9,18,13,72,0,0,0,2,0,2,3,1,1,1,6,11,0,1,0,0,1,80,60,72,0,3,2,116,2,3,1,0,0,0,0,6,5,1,4,0,0,0,0,12,6.8,0,0,0,0,24,6,7,48,0,0,0,0,281,0.2222222222222222,0.024861878453038673,0.01875,0.03571428571428571,0.029315960912052116,0,0,0.016,0.024096385542168676,0.05660377358490566,0.025423728813559324,0.02972972972972973,0,0.06666666666666667,0.1,0.01639344262295082,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.002827439224347472,Marc Murphy,0,15832,14,Carlton,2020,41,0
13,3,6,19,15,79,0,0,0,5,1,4,6,3,0,1,6,13,0,0,1,0,0,89,77,90,2,4,6,327,5,3,1,0,1,0,0,13,9,1,3,0,0,2,0,26,13.6,0,1,1,0,24,12,10,72,0,1,3,1,311,0.3249097472924188,0.03591160220994475,0.01875,0.023809523809523808,0.030944625407166124,0,0,0.04,0.04819277108433735,0.11320754716981132,0.025423728813559324,0.03513513513513514,0,0,0,0.040983606557377046,0.023255813953488372,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.03800762817263603,Scott Pendlebury,1,15832,14,Collingwood,2020,12,0
3,3,9,12,9,75,0,0,0,4,0,0,1,1,0,0,4,8,0,0,1,0,0,74,52,58,0,1,0,-9,3,3,0,0,0,0,0,6,3,1,4,0,0,1,0,13,3.7,0,0,0,0,24,12,10,72,0,0,0,0,229,0.03015075376884422,0.008287292817679558,0.01875,0.03571428571428571,0.019543973941368076,0,0,0.032,0,0.018867924528301886,0.01694915254237288,0.021621621621621623,0,0,0,0.02459016393442623,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0015099038137122989,Chris Mayne,0,15832,14,Collingwood,2020,38,0
7,5,2,9,8,89,0,0,0,3,1,1,0,1,0,0,3,6,1,0,3,0,1,97,52,72,0,0,2,146,1,4,0,0,1,0,0,5,6,0,2,0,0,1,0,5,8.9,0,1,0,3,24,12,10,72,0,0,0,0,174,0,0.019337016574585635,0.03125,0.007936507936507936,0.014657980456026058,0,0,0.024,0.012048192771084338,0,0.012711864406779662,0.016216216216216217,0.06666666666666667,0,0.1,0.00819672131147541,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.253285195678473e-4,Jordan Roughead,0,15832,14,Collingwood,2020,23,0
